               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11714,            0.040143,            0.029508,            0.007165,            0.014925,           0.0010949,          0.00030924,            0.086268,            0.016913,            0.022997,             0.00019,             0.00019,             0.09829
                   1,             0.10511,            0.042583,            0.027416,           0.0081229,            0.037313,           0.0043425,          0.00091261,            0.070938,            0.015649,            0.024204,          0.00038743,          0.00038743,            0.096487
